stateabb,ccode,year,irst,milex,milper,pec,tpop,upop,cinc,version,Expenditure,Population,Military_size,WG,Beta,Beta Corr
NOR,385,1913,0,1115,5,2597,2435,246,0.0014993,4,1115000,811666.6667,5000,0.62%,0.740995741,0.700995741
NOR,385,1914,0,8107,5,2894,2458,249,0.0014417,4,8107000,819333.3333,5000,0.61%,0.740484125,0.700484125
NOR,385,1915,0,6940,5,3185,2486,251,0.0012748,4,6940000,828666.6667,5000,0.60%,0.739868649,0.699868649
NOR,385,1916,0,8256,5,2987,2509,254,0.001228,4,8256000,836333.3333,5000,0.60%,0.739368996,0.699368996
NOR,385,1917,0,9853,7,1310,2535,257,0.0010144,4,9853000,845000,7000,0.83%,0.763465691,0.723465691
NOR,385,1918,0,15228,7,1737,2565,259,0.001068,4,15228000,855000,7000,0.82%,0.762808092,0.722808092
NOR,385,1919,0,15527,7,2062,2589,259,0.0012934,4,15527000,863000,7000,0.81%,0.76228833,0.72228833
NOR,385,1920,0,10705,7,2700,2616,258,0.001427,4,10705000,872000,7000,0.80%,0.761710159,0.721710159
NOR,385,1921,0,10159,7,1981,2653,258,0.0013892,4,10159000,884333.3333,7000,0.79%,0.760928864,0.720928864
NOR,385,1922,0,7984,7,3222,2682,257,0.0014814,4,7984000,894000,7000,0.78%,0.760325177,0.720325177
NOR,385,1923,7,9071,7,3345,2707,256,0.0015337,4,9071000,902333.3333,7000,0.78%,0.759810731,0.719810731
NOR,385,1924,7,6792,7,3820,2719,255,0.0016045,4,6792000,906333.3333,7000,0.77%,0.759565727,0.719565727
NOR,385,1925,8,7271,6,3800,2738,254,0.0015171,4,7271000,912666.6667,6000,0.66%,0.747948232,0.707948232
NOR,385,1926,9,8753,7,3427,2755,253,0.0015491,4,8753000,918333.3333,7000,0.76%,0.758838083,0.718838083
NOR,385,1927,11,10924,6,4214,2770,253,0.0015789,4,10924000,923333.3333,6000,0.65%,0.747315514,0.707315514
NOR,385,1928,17,10214,6,4221,2778,252,0.0015059,4,10214000,926000,6000,0.65%,0.747158642,0.707158642
NOR,385,1929,25,10119,6,4621,2790,251,0.001489,4,10119000,930000,6000,0.65%,0.746924303,0.706924303
NOR,385,1930,22,9986,4,4261,2799,250,0.00139,4,9986000,933000,4000,0.43%,0.717252696,0.677252696
NOR,385,1931,11,9932,5,3967,2815,250,0.0014158,4,9932000,938333.3333,5000,0.53%,0.733181826,0.693181826
NOR,385,1932,26,6863,5,4257,2832,249,0.0015237,4,6863000,944000,5000,0.53%,0.732860961,0.692860961
NOR,385,1933,31,6332,5,4446,2850,248,0.0014594,4,6332000,950000,5000,0.53%,0.732523617,0.692523617
NOR,385,1934,32,9590,4,4539,2866,247,0.0013853,4,9590000,955333.3333,4000,0.42%,0.71602053,0.67602053
NOR,385,1935,52,9755,4,4732,2882,246,0.0013174,4,9755000,960666.6667,4000,0.42%,0.715731159,0.675731159
NOR,385,1936,59,11018,4,4994,2896,246,0.0013111,4,11018000,965333.3333,4000,0.41%,0.715479463,0.675479463
NOR,385,1937,70,12355,4,5614,2910,245,0.0013088,4,12355000,970000,4000,0.41%,0.715229158,0.675229158
NOR,385,1938,68,12625,4,5262,2926,244,0.0012714,4,12625000,975333.3333,4000,0.41%,0.714944777,0.674944777
NOR,385,1939,68,68421,4,6119,2944,281,0.0015338,4,68421000,981333.3333,4000,0.41%,0.71462697,0.67462697
NOR,385,1940,69,89338,4,3633,2963,307,0.0012623,4,89338000,987666.6667,4000,0.40%,0.714293911,0.674293911
NOR,385,1945,37,110840,4,2863,3075,339,0.0009782,4,110840000,1025000,4000,0.39%,0.712379041,0.672379041
NOR,385,1946,58,125392,33,3743,3107,366,0.0016512,4,125392000,1035666.667,33000,3.19%,0.864202416,0.824202416
NOR,385,1947,66,107928,30,4840,3146,397,0.0017566,4,107928000,1048666.667,30000,2.86%,0.856549659,0.816549659
NOR,385,1948,74,51771,30,5161,3201,430,0.0015807,4,51771000,1067000,30000,2.81%,0.855480145,0.815480145
NOR,385,1949,77,74447,30,5335,3234,466,0.001609,4,74447000,1078000,30000,2.78%,0.854848478,0.814848478
NOR,385,1950,81,49930,30,1220,3265,507,0.0012103,4,49930000,1088333.333,30000,2.76%,0.854261776,0.814261776
NOR,385,1951,88,80000,30,1404,3296,547,0.0012012,4,80000000,1098666.667,30000,2.73%,0.853681411,0.813681411
NOR,385,1952,98,116224,31,1202,3328,550,0.0011634,4,116224000,1109333.333,31000,2.79%,0.855444552,0.815444552
NOR,385,1953,111,149231,31,1122,3361,554,0.0011837,4,149231000,1120333.333,31000,2.77%,0.854838578,0.814838578
NOR,385,1954,121,159737,32,1045,3394,558,0.001208,4,159737000,1131333.333,32000,2.83%,0.856517074,0.816517074
NOR,385,1955,171,133417,33,980,3427,562,0.0011339,4,133417000,1142333.333,33000,2.89%,0.858128989,0.818128989
NOR,385,1956,290,135377,34,908,3460,566,0.0011954,4,135377000,1153333.333,34000,2.95%,0.859678563,0.819678563
NOR,385,1957,350,146857,34,776,3492,570,0.0012171,4,146857000,1164000,34000,2.92%,0.85911194,0.81911194
NOR,385,1958,371,143357,35,640,3523,576,0.0012271,4,143357000,1174333.333,35000,2.98%,0.860642718,0.820642718
NOR,385,1959,426,154977,36,635,3553,581,0.0012325,4,154977000,1184333.333,36000,3.04%,0.862135288,0.822135288
NOR,385,1960,490,147765,37,738,3581,590,0.0012088,4,147765000,1193666.667,37000,3.10%,0.863609745,0.823609745
NOR,385,1961,499,164895,32,2937,3610,599,0.0012564,4,164895000,1203333.333,32000,2.66%,0.852742529,0.812742529
NOR,385,1962,488,192017,34,3811,3639,612,0.0012759,4,192017000,1213000,34000,2.80%,0.856583147,0.816583147
NOR,385,1963,542,204895,35,3929,3667,625,0.0012812,4,204895000,1222333.333,35000,2.86%,0.858182849,0.818182849
NOR,385,1964,614,219274,35,4497,3694,639,0.0012911,4,219274000,1231333.333,35000,2.84%,0.857733918,0.817733918
NOR,385,1965,676,264944,35,4415,3723,652,0.0013421,4,264944000,1241000,35000,2.82%,0.857255891,0.817255891
NOR,385,1966,730,272308,35,4809,3753,666,0.0012952,4,272308000,1251000,35000,2.80%,0.856765836,0.816765836
NOR,385,1967,795,292877,35,4898,3785,681,0.0012889,4,292877000,1261666.667,35000,2.77%,0.85624802,0.81624802
NOR,385,1968,812,335524,35,7456,3819,715,0.0013423,4,335524000,1273000,35000,2.75%,0.855703291,0.815703291
NOR,385,1969,849,349930,35,7974,3851,720,0.0013184,4,349930000,1283666.667,35000,2.73%,0.855195642,0.815195642
NOR,385,1970,869,388515,35,26610.74,3877,724,0.0016221,4,388515000,1292333.333,35000,2.71%,0.854786713,0.814786713
NOR,385,1971,885,429152,35,27334.52,3903,788,0.0016486,4,429152000,1301000,35000,2.69%,0.854380903,0.814380903
NOR,385,1972,918,491629,35,28392.38,3933,818,0.0016424,4,491629000,1311000,35000,2.67%,0.85391648,0.81391648
NOR,385,1973,950,607895,39,31811.27,3961,833,0.0017071,4,607895000,1320333.333,39000,2.95%,0.861164974,0.821164974
NOR,385,1974,956,710869,40,29738.09,3985,813,0.0016585,4,710869000,1328333.333,40000,3.01%,0.862591675,0.822591675
NOR,385,1975,907,912778,38,31142.7,4007,812,0.001712,4,912778000,1335666.667,38000,2.85%,0.858618436,0.818618436
NOR,385,1976,909,977366,39,34517.46,4026,811,0.0017294,4,977366000,1342000,39000,2.91%,0.86017154,0.82017154
NOR,385,1977,711,1114680,39,33405.48,4043,808,0.0016552,4,1114680000,1347666.667,39000,2.89%,0.859914738,0.819914738
NOR,385,1978,812,1307441,40,36853.63,4059,805,0.0017164,4,1307441000,1353000,40000,2.96%,0.861467487,0.821467487
NOR,385,1979,911,1453763,40,37922.22,4073,799,0.0017158,4,1453763000,1357666.667,40000,2.95%,0.861257435,0.821257435
NOR,385,1980,866,1668691,40,44402.72,4086,795,0.0018002,4,1668691000,1362000,40000,2.94%,0.861063124,0.821063124
NOR,385,1981,847,1528746,39,46319.35,4100,792,0.0017488,4,1528746000,1366666.667,39000,2.85%,0.859062609,0.819062609
NOR,385,1982,768,1697841,40,47999.47,4115,790,0.001769,4,1697841000,1371666.667,40000,2.92%,0.860632192,0.820632192
NOR,385,1983,895,1844320,41,49254.6,4128,789,0.0018132,4,1844320000,1376000,41000,2.98%,0.862187091,0.822187091
NOR,385,1984,920,1977082,39,54384.56,4140,788,0.00168,4,1977082000,1380000,39000,2.83%,0.858472658,0.818472658
NOR,385,1985,930,1716000,36,54243.66,4153,789,0.0016042,4,1716000000,1384333.333,36000,2.60%,0.852621887,0.812621887
NOR,385,1986,836,2350000,38,53488.92,4167,793,0.0016609,4,2350000000,1389000,38000,2.74%,0.856241618,0.816241618
NOR,385,1987,837,2590000,38,55526.56,4187,796,0.0016663,4,2590000000,1395666.667,38000,2.72%,0.855951857,0.815951857
NOR,385,1988,869,2934000,40,57844.18,4209,800,0.0017095,4,2934000000,1403000,40000,2.85%,0.85925885,0.81925885
NOR,385,1989,670,2970000,43,67807.24,4227,805,0.0018872,4,2970000000,1409000,43000,3.05%,0.864107836,0.824107836
NOR,385,1990,368,3500000,51,73897.45,4241,809,0.0019524,4,3500000000,1413666.667,51000,3.61%,0.875954458,0.835954458
NOR,385,1991,431,3460000,41,70671.77,4262,819,0.0019046,4,3460000000,1420666.667,41000,2.89%,0.860242875,0.820242875
NOR,385,1992,440,3730000,36,71098.1,4286,824,0.0019878,4,3730000000,1428666.667,36000,2.52%,0.850725425,0.810725425
NOR,385,1993,501,3200000,32,74705.42,4312,828,0.0019047,4,3200000000,1437333.333,32000,2.23%,0.842055262,0.802055262
NOR,385,1994,456,3200000,33,75397.05,4325,874,0.001836,4,3200000000,1441666.667,33000,2.29%,0.844046391,0.804046391
NOR,385,1995,505,3508000,38,78145.76,4359,919,0.0019363,4,3508000000,1453000,38000,2.62%,0.853523305,0.813523305
NOR,385,1996,511,3754000,38,78827.54,4381,965,0.0019615,4,3754000000,1460333.333,38000,2.60%,0.85322058,0.81322058
NOR,385,1997,585,3253000,33,78716.57,4406,974,0.0018433,4,3253000000,1468666.667,33000,2.25%,0.842943467,0.802943467
NOR,385,1998,637,3391000,33,80249.46,4419,982,0.001904,4,3391000000,1473000,33000,2.24%,0.84276861,0.80276861
NOR,385,1999,610,3241000,33,61645.11,4442,990,0.0017112,4,3241000000,1480666.667,33000,2.23%,0.84246068,0.80246068
NOR,385,2000,679,2923000,27,61537.78,4465,997,0.0015731,4,2923000000,1488333.333,27000,1.81%,0.828035917,0.788035917
NOR,385,2001,640,2967000,27,62401.68,4514,1005,0.001563,4,2967000000,1504666.667,27000,1.79%,0.827400546,0.787400546
NOR,385,2002,698,4068000,27,68281.59,4538,1012,0.0017769,4,4068000000,1512666.667,27000,1.78%,0.827092208,0.787092208
NOR,385,2003,703,4518000,27,69457.66,4565,1021,0.0017223,4,4518000000,1521666.667,27000,1.77%,0.826747543,0.786747543
NOR,385,2004,725,4888000,26,71100.56,4592,1034,0.0016918,4,4888000000,1530666.667,26000,1.70%,0.823755117,0.783755117
NOR,385,2005,705,4887000,25,77156.1,4623,1047,0.001714,4,4887000000,1541000,25000,1.62%,0.820613394,0.780613394
NOR,385,2006,684,4962000,26,77714.94,4661,1063,0.001667,4,4962000000,1553666.667,26000,1.67%,0.822893328,0.782893328
NOR,385,2007,708,5546000,23,76806.49,4709,1083,0.0016396,4,5546000000,1569666.667,23000,1.47%,0.813708561,0.773708561
NTH,210,1816,50,2375,26,1142,5610,337,0.0399142,4,2375000,1870000,26000,1.39%,0.812333503,0.772333503
NTH,210,1817,50,2450,27,1199,5672,342,0.0405668,4,2450000,1890666.667,27000,1.43%,0.81432707,0.77432707
NTH,210,1818,50,2298,27,1259,5721,346,0.0404779,4,2298000,1907000,27000,1.42%,0.813842686,0.773842686
NTH,210,1819,50,2004,27,1322,5788,350,0.0393862,4,2004000,1929333.333,27000,1.40%,0.813187954,0.773187954
NTH,210,1820,60,1941,27,1388,5845,355,0.0401098,4,1941000,1948333.333,27000,1.39%,0.812637699,0.772637699
NTH,210,1821,60,1732,27,1458,5898,359,0.0387039,4,1732000,1966000,27000,1.37%,0.812131509,0.772131509
NTH,210,1822,60,1702,27,1531,5940,363,0.0392707,4,1702000,1980000,27000,1.36%,0.811734041,0.771734041
NTH,210,1823,70,1678,28,1607,5986,367,0.0395377,4,1678000,1995333.333,28000,1.40%,0.813809391,0.773809391
NTH,210,1824,70,1613,28,1688,6032,370,0.0388481,4,1613000,2010666.667,28000,1.39%,0.813380157,0.773380157
NTH,210,1825,70,1547,28,1772,6097,374,0.0383989,4,1547000,2032333.333,28000,1.38%,0.812779939,0.772779939
NTH,210,1826,80,1501,28,1861,6153,377,0.0398126,4,1501000,2051000,28000,1.37%,0.812268637,0.772268637
NTH,210,1827,80,1439,29,1954,6207,382,0.0379118,4,1439000,2069000,29000,1.40%,0.814193591,0.774193591
NTH,210,1828,80,1346,29,2051,6280,386,0.0375689,4,1346000,2093333.333,29000,1.39%,0.813539501,0.773539501
NTH,210,1829,80,1292,29,2154,6344,390,0.037108,4,1292000,2114666.667,29000,1.37%,0.812973128,0.772973128
NTH,210,1830,90,2563,30,517,6427,393,0.0336437,4,2563000,2142333.333,30000,1.40%,0.81457384,0.77457384
NTH,210,1831,0,3431,80,543,2707,203,0.0229874,4,3431000,902333.3333,80000,8.87%,0.937464257,0.897464257
NTH,210,1832,0,3763,38,590,2738,204,0.0215611,4,3763000,912666.6667,38000,4.16%,0.882443259,0.842443259
NTH,210,1833,0,3012,38,573,2750,205,0.019783,4,3012000,916666.6667,38000,4.15%,0.882162158,0.842162158
NTH,210,1834,0,2542,32,526,2771,206,0.0181304,4,2542000,923666.6667,32000,3.46%,0.869162756,0.829162756
NTH,210,1835,0,1856,32,568,2793,207,0.0159065,4,1856000,931000,32000,3.44%,0.868662657,0.828662657
NTH,210,1836,0,1809,32,695,2804,208,0.0158219,4,1809000,934666.6667,32000,3.42%,0.868414298,0.828414298
NTH,210,1837,0,1785,43,722,2826,209,0.0166507,4,1785000,942000,43000,4.56%,0.889400217,0.849400217
NTH,210,1838,0,1711,32,758,2853,211,0.0152783,4,1711000,951000,32000,3.36%,0.867321366,0.827321366
NTH,210,1839,0,1639,32,824,2861,212,0.0146699,4,1639000,953666.6667,32000,3.36%,0.867144971,0.827144971
NTH,210,1840,0,1522,22,933,2880,213,0.0130472,4,1522000,960000,22000,2.29%,0.839526695,0.799526695
NTH,210,1841,0,1424,24,892,2910,214,0.012445,4,1424000,970000,24000,2.47%,0.845207598,0.805207598
NTH,210,1842,0,1449,26,924,2940,215,0.0125444,4,1449000,980000,26000,2.65%,0.850381374,0.810381374
NTH,210,1843,0,1356,28,872,2970,216,0.0122453,4,1356000,990000,28000,2.83%,0.855124033,0.815124033
NTH,210,1844,0,1452,30,938,3000,218,0.0126826,4,1452000,1000000,30000,3.00%,0.859495828,0.819495828
NTH,210,1845,0,1435,32,996,3040,219,0.0127356,4,1435000,1013333.333,32000,3.16%,0.86333958,0.82333958
NTH,210,1846,0,1411,32,1082,3060,220,0.0118814,4,1411000,1020000,32000,3.14%,0.86293039,0.82293039
NTH,210,1847,0,1438,33,1458,3050,221,0.0127529,4,1438000,1016666.667,33000,3.25%,0.865359267,0.825359267
NTH,210,1848,0,1417,32,1375,3050,222,0.0120034,4,1417000,1016666.667,32000,3.15%,0.863134601,0.823134601
NTH,210,1849,0,1416,31,1256,3060,224,0.0114292,4,1416000,1020000,31000,3.04%,0.860635632,0.820635632
NTH,210,1850,0,1322,30,1182,3000,235,0.0110223,4,1322000,1000000,30000,3.00%,0.859495828,0.819495828
NTH,210,1851,0,1346,30,1175,3050,246,0.0112709,4,1346000,1016666.667,30000,2.95%,0.85846873,0.81846873
NTH,210,1852,0,1336,29,1419,3140,259,0.0113032,4,1336000,1046666.667,29000,2.77%,0.854221825,0.814221825
NTH,210,1853,0,1359,31,1571,3150,272,0.0113893,4,1359000,1050000,31000,2.95%,0.858836212,0.818836212
NTH,210,1854,0,1374,33,2241,3180,285,0.0106615,4,1374000,1060000,33000,3.11%,0.862755812,0.822755812
NTH,210,1855,0,1616,38,1752,3210,300,0.0100311,4,1616000,1070000,38000,3.55%,0.87233414,0.83233414
NTH,210,1856,0,1631,38,1780,3230,315,0.010071,4,1631000,1076666.667,38000,3.53%,0.87194404,0.83194404
NTH,210,1857,0,1617,38,1589,3270,331,0.0110733,4,1617000,1090000,38000,3.49%,0.871172065,0.831172065
NTH,210,1858,0,1658,38,1398,3290,347,0.0111191,4,1658000,1096666.667,38000,3.47%,0.870790118,0.830790118
NTH,210,1859,0,1646,38,1328,3310,365,0.0102975,4,1646000,1103333.333,38000,3.44%,0.870410817,0.830410817
NTH,210,1860,0,1775,39,1808,3320,367,0.0094372,4,1775000,1106666.667,39000,3.52%,0.872088624,0.832088624
NTH,210,1861,0,1853,39,1660,3350,370,0.008153,4,1853000,1116666.667,39000,3.49%,0.871525289,0.831525289
NTH,210,1862,0,1612,39,2138,3390,372,0.0082049,4,1612000,1130000,39000,3.45%,0.870783085,0.830783085
NTH,210,1863,0,1790,39,1542,3430,375,0.0074594,4,1790000,1143333.333,39000,3.41%,0.870050829,0.830050829
NTH,210,1864,0,1817,39,1285,3470,377,0.0068446,4,1817000,1156666.667,39000,3.37%,0.869328271,0.829328271
NTH,210,1865,0,1841,39,1451,3510,380,0.008076,4,1841000,1170000,39000,3.33%,0.868615174,0.828615174
NTH,210,1866,0,1833,38,1593,3540,383,0.0081839,4,1833000,1180000,38000,3.22%,0.866228511,0.826228511
NTH,210,1867,0,2457,38,1527,3570,385,0.0087071,4,2457000,1190000,38000,3.19%,0.865705976,0.825705976
NTH,210,1868,0,2053,39,1603,3610,388,0.0083872,4,2053000,1203333.333,39000,3.24%,0.866872328,0.826872328
NTH,210,1869,0,2006,39,1651,3610,391,0.008479,4,2006000,1203333.333,39000,3.24%,0.866872328,0.826872328
NTH,210,1870,0,1920,39,1836,3600,404,0.007814,4,1920000,1200000,39000,3.25%,0.867044115,0.827044115
NTH,210,1871,0,1910,39,1849,3630,389,0.0074524,4,1910000,1210000,39000,3.22%,0.86653038,0.82653038
NTH,210,1872,0,1990,39,1980,3660,433,0.0084709,4,1990000,1220000,39000,3.20%,0.866021475,0.826021475
NTH,210,1873,0,2199,39,1900,3690,448,0.0083622,4,2199000,1230000,39000,3.17%,0.865517315,0.825517315
NTH,210,1874,0,2339,40,1751,3740,464,0.008505,4,2339000,1246666.667,40000,3.21%,0.866491146,0.826491146
NTH,210,1875,0,2683,41,2009,3790,480,0.0090089,4,2683000,1263333.333,41000,3.25%,0.867429648,0.827429648
NTH,210,1876,0,3147,41,2309,3840,497,0.0090383,4,3147000,1280000,41000,3.20%,0.86662119,0.82662119
NTH,210,1877,0,3073,39,2359,3890,515,0.0086386,4,3073000,1296666.667,39000,3.01%,0.862271607,0.822271607
NTH,210,1878,0,2991,40,2500,3950,533,0.0086492,4,2991000,1316666.667,40000,3.04%,0.86313172,0.82313172
NTH,210,1879,0,2634,40,2693,4010,552,0.0089581,4,2634000,1336666.667,40000,2.99%,0.862209235,0.822209235
NTH,210,1880,0,2759,41,2980,4050,569,0.0091501,4,2759000,1350000,41000,3.04%,0.863352269,0.823352269
NTH,210,1881,0,2669,43,2998,4090,597,0.0088892,4,2669000,1363333.333,43000,3.15%,0.866123364,0.826123364
NTH,210,1882,0,2769,44,3036,4140,605,0.0088196,4,2769000,1380000,44000,3.19%,0.867005085,0.827005085
NTH,210,1883,0,2855,45,3366,4200,624,0.0093008,4,2855000,1400000,45000,3.21%,0.867711541,0.827711541
NTH,210,1884,0,2811,46,3369,4250,643,0.0090878,4,2811000,1416666.667,46000,3.25%,0.868538296,0.828538296
NTH,210,1885,0,2661,46,3526,4310,663,0.0089727,4,2661000,1436666.667,46000,3.20%,0.867679493,0.827679493
NTH,210,1886,0,2669,44,3669,4360,684,0.0089802,4,2669000,1453333.333,44000,3.03%,0.863841429,0.823841429
NTH,210,1887,0,2736,37,3725,4420,705,0.0085906,4,2736000,1473333.333,37000,2.51%,0.850810527,0.810810527
NTH,210,1888,0,2787,38,4127,4480,727,0.0083854,4,2787000,1493333.333,38000,2.54%,0.851879457,0.811879457
NTH,210,1889,0,2889,38,4025,4530,767,0.0085208,4,2889000,1510000,38000,2.52%,0.851214911,0.811214911
NTH,210,1890,0,2881,42,3896,4540,780,0.0083486,4,2881000,1513333.333,42000,2.78%,0.858116364,0.818116364
NTH,210,1891,0,2923,34,4519,4590,812,0.0083546,4,2923000,1530000,34000,2.22%,0.84261805,0.80261805
NTH,210,1892,0,2927,30,4305,4650,830,0.0081374,4,2927000,1550000,30000,1.94%,0.833069247,0.793069247
NTH,210,1893,0,3178,29,4353,4700,880,0.0083115,4,3178000,1566666.667,29000,1.85%,0.830067979,0.790067979
NTH,210,1894,0,3116,29,4408,4760,916,0.008141,4,3116000,1586666.667,29000,1.83%,0.829330469,0.789330469
NTH,210,1895,0,3046,29,4395,4830,954,0.007963,4,3046000,1610000,29000,1.80%,0.828483321,0.788483321
NTH,210,1896,0,3327,29,4712,4890,993,0.0082361,4,3327000,1630000,29000,1.78%,0.827768258,0.787768258
NTH,210,1897,0,3257,29,4933,4970,1034,0.0078576,4,3257000,1656666.667,29000,1.75%,0.826830245,0.786830245
NTH,210,1898,0,3133,29,4872,5040,1076,0.0073922,4,3133000,1680000,29000,1.73%,0.826023492,0.786023492
NTH,210,1899,0,3117,29,5036,5110,1121,0.0073409,4,3117000,1703333.333,29000,1.70%,0.825229407,0.785229407
NTH,210,1900,0,3137,31,5543,5160,1142,0.0070613,4,3137000,1720000,31000,1.80%,0.829314701,0.789314701
NTH,210,1901,0,3254,31,5430,5220,1164,0.0070705,4,3254000,1740000,31000,1.78%,0.82864748,0.78864748
NTH,210,1902,0,3328,35,5443,5300,1186,0.0072028,4,3328000,1766666.667,35000,1.98%,0.836208175,0.796208175
NTH,210,1903,0,3409,31,5830,5390,1208,0.0071298,4,3409000,1796666.667,31000,1.73%,0.826803465,0.786803465
NTH,210,1904,0,3595,31,6076,5470,1244,0.0070466,4,3595000,1823333.333,31000,1.70%,0.825958477,0.785958477
NTH,210,1905,0,3606,34,6311,5550,1255,0.0064773,4,3606000,1850000,34000,1.84%,0.831528616,0.791528616
NTH,210,1906,0,3652,28,6797,5630,1279,0.0067458,4,3652000,1876666.667,28000,1.49%,0.817263725,0.777263725
NTH,210,1907,0,3633,28,7033,5710,1303,0.0067933,4,3633000,1903333.333,28000,1.47%,0.816466218,0.776466218
NTH,210,1908,0,3798,27,7178,5790,1328,0.0068271,4,3798000,1930000,27000,1.40%,0.813168543,0.773168543
NTH,210,1909,0,3856,27,7540,5840,1354,0.0067058,4,3856000,1946666.667,27000,1.39%,0.812685722,0.772685722
NTH,210,1910,0,3995,28,7914,5900,1379,0.0067416,4,3995000,1966666.667,28000,1.42%,0.814622033,0.774622033
NTH,210,1911,0,4045,45,8400,5980,1406,0.0070433,4,4045000,1993333.333,45000,2.26%,0.846574897,0.806574897
NTH,210,1912,0,4144,46,9425,6070,1442,0.0071795,4,4144000,2023333.333,46000,2.27%,0.847217636,0.807217636
NTH,210,1913,0,4374,45,10470,6160,1460,0.0068649,4,4374000,2053333.333,45000,2.19%,0.844847601,0.804847601
NTH,210,1914,0,7849,41,9848,6280,1503,0.0058024,4,7849000,2093333.333,41000,1.96%,0.837331576,0.797331576
NTH,210,1915,0,10145,33,9262,6390,1542,0.0049303,4,10145000,2130000,33000,1.55%,0.821437395,0.781437395
NTH,210,1916,0,17986,28,8527,6520,1589,0.0048563,4,17986000,2173333.333,28000,1.29%,0.809043637,0.769043637
NTH,210,1917,0,22169,23,5976,6650,1621,0.0045183,4,22169000,2216666.667,23000,1.04%,0.794487801,0.754487801
NTH,210,1918,0,24318,19,5328,6750,1697,0.004418,4,24318000,2250000,19000,0.84%,0.780614742,0.740614742
NTH,210,1919,0,27631,14,8305,6800,1734,0.0052333,4,27631000,2266666.667,14000,0.62%,0.759352853,0.719352853
NTH,210,1920,0,31907,14,8462,6850,1781,0.0055484,4,31907000,2283333.333,14000,0.61%,0.758972893,0.718972893
NTH,210,1921,0,38980,14,8908,6920,1818,0.0060618,4,38980000,2306666.667,14000,0.61%,0.758446212,0.718446212
NTH,210,1922,0,40143,15,10550,7030,1855,0.0063249,4,40143000,2343333.333,15000,0.64%,0.76233461,0.72233461
NTH,210,1923,0,38318,15,10566,7150,1893,0.0062449,4,38318000,2383333.333,15000,0.63%,0.761455899,0.721455899
NTH,210,1924,0,34959,15,11875,7260,1921,0.0067018,4,34959000,2420000,15000,0.62%,0.760665009,0.720665009
NTH,210,1925,0,38754,16,12480,7360,1959,0.0065871,4,38754000,2453333.333,16000,0.65%,0.764344252,0.724344252
NTH,210,1926,0,38091,16,12752,7470,2007,0.0065844,4,38091000,2490000,16000,0.64%,0.76357434,0.72357434
NTH,210,1927,0,27346,14,14305,7580,2089,0.0060561,4,27346000,2526666.667,14000,0.55%,0.753759564,0.713759564
NTH,210,1928,0,27243,14,14784,7680,2091,0.0057519,4,27243000,2560000,14000,0.55%,0.753090049,0.713090049
